Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Cancelled
10,30,5,6,0,CVG,STL,0
10,31,6,5,0,CVG,STL,0
10,1,4,17,0,EWR,STL,0
10,2,5,28,0,EWR,STL,0
10,3,6,-6,0,EWR,STL,0
10,4,7,-16,-1,EWR,STL,0
10,5,1,-8,-2,EWR,STL,0
10,6,2,-10,0,EWR,STL,0
10,7,3,-7,-1,EWR,STL,0
10,8,4,2,1,EWR,STL,0
10,9,5,-8,0,EWR,STL,0
10,10,6,7,0,EWR,STL,0
10,11,7,15,0,EWR,STL,0
10,12,1,10,-4,EWR,STL,0
10,13,2,-5,0,EWR,STL,0
10,14,3,-4,1,EWR,STL,0
10,15,4,-11,-1,EWR,STL,0
10,16,5,-19,0,EWR,STL,0
10,17,6,14,0,EWR,STL,0
10,18,7,-12,-2,EWR,STL,0
10,19,1,-8,0,EWR,STL,0
10,20,2,4,-1,EWR,STL,0
10,21,3,4,0,EWR,STL,0
10,23,5,-7,-1,EWR,STL,0
10,24,6,8,-2,EWR,STL,0
10,1,4,16,1,STL,SAT,0
10,2,5,25,20,STL,SAT,0
10,3,6,-7,2,STL,SAT,0
10,4,7,-6,0,STL,SAT,0
10,5,1,-9,-1,STL,SAT,0
10,6,2,2,2,STL,SAT,0
10,7,3,-9,0,STL,SAT,0
10,8,4,11,1,STL,SAT,0
10,9,5,8,-1,STL,SAT,0
10,10,6,18,21,STL,SAT,0
10,11,7,14,12,STL,SAT,0
10,12,1,-16,0,STL,SAT,0
10,13,2,-2,5,STL,SAT,0
10,14,3,1,2,STL,SAT,0
10,15,4,10,-3,STL,SAT,0
10,16,5,9,0,STL,SAT,0
10,17,6,10,1,STL,SAT,0
10,18,7,1,0,STL,SAT,0
10,19,1,2,0,STL,SAT,0
10,20,2,17,3,STL,SAT,0
10,21,3,-6,0,STL,SAT,0
10,23,5,9,0,STL,SAT,0
10,24,6,6,3,STL,SAT,0
10,25,7,-5,5,STL,SAT,0
10,26,1,-17,0,STL,SAT,0
10,28,3,-14,0,STL,SAT,0
10,29,4,-14,0,STL,SAT,0
10,30,5,6,10,STL,SAT,0
10,31,6,-14,0,STL,SAT,0
10,25,7,-6,0,SAN,STL,0
10,26,1,3,-2,SAN,STL,0
10,27,2,7,-1,SAN,STL,0
10,28,3,8,-2,SAN,STL,0
10,29,4,-4,-2,SAN,STL,0
10,30,5,2,-1,SAN,STL,0
10,31,6,5,-1,SAN,STL,0
10,1,4,-7,1,CLE,STL,0
10,3,6,1,2,CLE,STL,0
10,4,7,-3,4,CLE,STL,0
10,5,1,0,1,CLE,STL,0
10,6,2,14,17,CLE,STL,0
10,7,3,5,5,CLE,STL,0
10,8,4,10,0,CLE,STL,0
10,9,5,4,0,CLE,STL,0
10,10,6,10,0,CLE,STL,0
10,11,7,2,-1,CLE,STL,0
10,12,1,38,27,CLE,STL,0
10,13,2,6,0,CLE,STL,0
10,14,3,-1,0,CLE,STL,0
10,15,4,-9,0,CLE,STL,0
10,16,5,5,0,CLE,STL,0
10,17,6,-4,1,CLE,STL,0
10,18,7,2,1,CLE,STL,0
10,19,1,23,1,CLE,STL,0
10,20,2,31,11,CLE,STL,0
10,21,3,15,11,CLE,STL,0
10,22,4,9,4,CLE,STL,0
10,23,5,13,-1,CLE,STL,0
10,24,6,17,-3,CLE,STL,0
10,25,7,4,13,ORD,STL,0
10,26,1,0,2,ORD,STL,0
10,27,2,-1,0,ORD,STL,0
10,28,3,-2,7,ORD,STL,0
10,29,4,18,4,ORD,STL,0
10,31,6,-11,-2,ORD,STL,0
10,1,4,-3,0,STL,SAT,0
10,2,5,-3,1,STL,SAT,0
10,3,6,18,2,STL,SAT,0
10,4,7,10,0,STL,SAT,0
10,6,2,-7,0,STL,SAT,0
10,7,3,13,8,STL,SAT,0
10,8,4,13,6,STL,SAT,0
10,9,5,13,2,STL,SAT,0
10,10,6,-4,2,STL,SAT,0
10,11,7,10,2,STL,SAT,0
10,12,1,2,9,STL,SAT,0
10,13,2,2,-1,STL,SAT,0
10,14,3,0,1,STL,SAT,0
10,15,4,3,1,STL,SAT,0
10,16,5,32,10,STL,SAT,0
10,17,6,0,3,STL,SAT,0
10,18,7,25,7,STL,SAT,0
10,19,1,6,2,STL,SAT,0
10,20,2,16,0,STL,SAT,0
10,21,3,2,-1,STL,SAT,0
10,22,4,0,3,STL,SAT,0
10,23,5,6,1,STL,SAT,0
10,24,6,2,-1,STL,SAT,0
10,25,7,11,3,STL,SAT,0
10,26,1,0,9,STL,SAT,0
10,27,2,10,8,STL,SAT,0
10,28,3,-16,-2,STL,SAT,0
10,29,4,-15,1,STL,SAT,0
10,31,6,24,5,STL,SAT,0
10,25,7,-17,1,PHX,STL,0
10,26,1,0,1,PHX,STL,0
10,27,2,6,0,PHX,STL,0
10,29,4,17,0,PHX,STL,0
10,1,4,0,1,IND,JFK,0
10,2,5,8,2,IND,JFK,0
10,3,6,22,19,IND,JFK,0
10,4,7,8,0,IND,JFK,0
10,5,1,-2,-2,IND,JFK,0
10,6,2,12,1,IND,JFK,0
10,7,3,-3,0,IND,JFK,0
10,8,4,-10,-2,IND,JFK,0
10,9,5,4,-1,IND,JFK,0
10,10,6,11,1,IND,JFK,0
10,11,7,46,29,IND,JFK,0
10,12,1,-13,1,IND,JFK,0
10,13,2,-3,-3,IND,JFK,0
10,14,3,-5,-1,IND,JFK,0
10,15,4,-1,-1,IND,JFK,0
10,17,6,-6,3,IND,JFK,0
10,18,7,-8,3,IND,JFK,0
10,20,2,4,0,IND,JFK,0
10,21,3,-7,-1,IND,JFK,0
10,22,4,-12,1,IND,JFK,0
10,23,5,0,1,IND,JFK,0
10,24,6,-1,1,IND,JFK,0
10,25,7,10,0,IND,JFK,0
10,26,1,-4,0,IND,JFK,0
10,27,2,18,14,IND,JFK,0
10,28,3,38,36,IND,JFK,0
10,29,4,6,0,IND,JFK,0
10,30,5,9,1,IND,JFK,0
10,31,6,6,0,IND,JFK,0
10,1,4,-1,1,SDF,IND,0
10,2,5,1,-2,SDF,IND,0
10,3,6,5,3,SDF,IND,0
10,4,7,6,0,SDF,IND,0
10,5,1,0,0,SDF,IND,0
10,6,2,2,1,SDF,IND,0
10,7,3,0,1,SDF,IND,0
10,8,4,2,-1,SDF,IND,0
10,9,5,3,-1,SDF,IND,0
10,10,6,4,0,SDF,IND,0
10,11,7,1,1,SDF,IND,0
10,12,1,1,2,SDF,IND,0
10,13,2,4,0,SDF,IND,0
10,14,3,-3,0,SDF,IND,0
10,15,4,-1,-1,SDF,IND,0
10,17,6,8,1,SDF,IND,0
10,18,7,3,2,SDF,IND,0
10,19,1,-2,0,SDF,IND,0
10,20,2,14,0,SDF,IND,0
10,21,3,1,-2,SDF,IND,0
10,22,4,1,-1,SDF,IND,0
10,23,5,16,1,SDF,IND,0
10,24,6,5,-1,SDF,IND,0
10,25,7,-2,0,SDF,IND,0
10,26,1,-4,-2,SDF,IND,0
10,27,2,2,0,SDF,IND,0
10,28,3,-3,0,SDF,IND,0
10,29,4,3,0,SDF,IND,0
10,30,5,-2,-1,SDF,IND,0
10,31,6,5,0,SDF,IND,0
10,1,4,16,5,DCA,STL,0
10,2,5,19,2,DCA,STL,0
10,3,6,3,0,DCA,STL,0
10,4,7,1,0,DCA,STL,0
10,5,1,11,0,DCA,STL,0
10,6,2,1,0,DCA,STL,0
10,7,3,5,2,DCA,STL,0
10,9,5,19,3,DCA,STL,0
10,10,6,21,1,DCA,STL,0
10,11,7,13,0,DCA,STL,0
10,12,1,4,-1,DCA,STL,0
10,13,2,-11,1,DCA,STL,0
10,14,3,17,0,DCA,STL,0
10,15,4,10,-1,DCA,STL,0
10,16,5,6,-1,DCA,STL,0
10,17,6,7,0,DCA,STL,0
10,18,7,8,2,DCA,STL,0
10,19,1,8,2,DCA,STL,0
10,20,2,28,1,DCA,STL,0
10,21,3,16,0,DCA,STL,0
10,22,4,28,-1,DCA,STL,0
10,23,5,8,2,DCA,STL,0
10,24,6,11,-1,DCA,STL,0
10,25,7,5,2,DCA,STL,0
10,26,1,15,-1,DCA,STL,0
10,27,2,29,5,DCA,STL,0
10,28,3,-10,0,DCA,STL,0
10,29,4,27,-1,DCA,STL,0
10,30,5,-5,-1,DCA,STL,0
10,31,6,-6,10,DCA,STL,0
10,1,4,17,17,STL,SAN,0
10,2,5,19,3,STL,SAN,0
10,3,6,-5,8,STL,SAN,0
10,4,7,-10,-1,STL,SAN,0
10,5,1,-1,8,STL,SAN,0
10,6,2,3,0,STL,SAN,0
10,7,3,12,4,STL,SAN,0
10,9,5,40,34,STL,SAN,0
10,10,6,36,23,STL,SAN,0
10,11,7,17,1,STL,SAN,0
10,12,1,9,4,STL,SAN,0
10,13,2,4,0,STL,SAN,0
10,14,3,27,20,STL,SAN,0
10,15,4,20,20,STL,SAN,0
10,16,5,14,2,STL,SAN,0
10,17,6,9,12,STL,SAN,0
10,18,7,6,5,STL,SAN,0
10,19,1,10,2,STL,SAN,0
10,20,2,37,26,STL,SAN,0
10,21,3,20,12,STL,SAN,0
10,23,5,29,16,STL,SAN,0
10,24,6,36,11,STL,SAN,0
10,25,7,18,0,STL,SAN,0
10,26,1,13,16,STL,SAN,0
10,27,2,22,21,STL,SAN,0
10,28,3,5,7,STL,SAN,0
10,29,4,29,32,STL,SAN,0
10,30,5,17,14,STL,SAN,0
10,31,6,24,11,STL,SAN,0
10,1,4,15,0,STL,LIT,0
10,2,5,14,-1,STL,LIT,0
10,3,6,0,0,STL,LIT,0
10,4,7,21,11,STL,LIT,0
10,5,1,9,-2,STL,LIT,0
10,6,2,-1,2,STL,LIT,0
10,7,3,2,0,STL,LIT,0
10,8,4,2,2,STL,LIT,0
10,9,5,5,-2,STL,LIT,0
10,10,6,8,0,STL,LIT,0
10,11,7,-1,7,STL,LIT,0
10,12,1,3,-2,STL,LIT,0
10,13,2,11,3,STL,LIT,0
10,14,3,7,5,STL,LIT,0
10,15,4,16,1,STL,LIT,0
10,16,5,13,5,STL,LIT,0
10,17,6,5,-1,STL,LIT,0
10,18,7,14,1,STL,LIT,0
10,19,1,21,-1,STL,LIT,0
10,20,2,39,0,STL,LIT,0
10,21,3,-12,4,STL,LIT,0
10,22,4,4,0,STL,LIT,0
10,23,5,8,-3,STL,LIT,0
10,24,6,18,-1,STL,LIT,0
10,25,7,24,12,STL,LIT,0
10,26,1,11,6,STL,LIT,0
10,27,2,-3,-2,STL,LIT,0
10,29,4,-3,-1,STL,LIT,0
10,30,5,17,10,STL,LIT,0
10,1,4,6,0,SYR,STL,0
10,2,5,15,-1,SYR,STL,0
10,3,6,7,18,SYR,STL,0
10,4,7,34,33,SYR,STL,0
10,5,1,7,0,SYR,STL,0
10,6,2,10,1,SYR,STL,0
10,7,3,1,-1,SYR,STL,0
10,8,4,10,7,SYR,STL,0
10,9,5,16,-1,SYR,STL,0
10,10,6,17,0,SYR,STL,0
10,11,7,8,1,SYR,STL,0
10,12,1,7,3,SYR,STL,0
10,13,2,-5,-1,SYR,STL,0
10,14,3,-5,0,SYR,STL,0
10,15,4,4,-1,SYR,STL,0
10,16,5,8,-1,SYR,STL,0
10,17,6,3,0,SYR,STL,0
10,18,7,17,6,SYR,STL,0
10,19,1,9,0,SYR,STL,0
10,20,2,22,0,SYR,STL,0
10,21,3,10,0,SYR,STL,0
10,22,4,15,0,SYR,STL,0
10,23,5,13,-2,SYR,STL,0
10,24,6,29,16,SYR,STL,0
10,25,7,-4,8,SYR,STL,0
10,26,1,32,33,SYR,STL,0
10,27,2,13,1,SYR,STL,0
10,28,3,4,4,SYR,STL,0
10,29,4,-5,-1,SYR,STL,0
10,30,5,-13,0,SYR,STL,0
10,31,6,-10,0,SYR,STL,0
10,25,7,7,1,IAH,STL,0
10,26,1,11,1,IAH,STL,0
10,27,2,22,0,IAH,STL,0
10,28,3,16,2,IAH,STL,0
10,29,4,27,0,IAH,STL,0
10,30,5,0,0,IAH,STL,0
10,1,4,25,12,SAT,STL,0
10,2,5,3,1,SAT,STL,0
10,3,6,24,4,SAT,STL,0
10,4,7,10,0,SAT,STL,0
10,5,1,0,0,SAT,STL,0
10,6,2,5,-1,SAT,STL,0
10,7,3,11,0,SAT,STL,0
10,8,4,-5,0,SAT,STL,0
10,9,5,-3,2,SAT,STL,0
10,10,6,7,-2,SAT,STL,0
10,11,7,5,3,SAT,STL,0
10,12,1,11,0,SAT,STL,0
10,13,2,9,-1,SAT,STL,0
10,14,3,3,0,SAT,STL,0
10,15,4,14,15,SAT,STL,0
10,16,5,3,3,SAT,STL,0
10,17,6,-2,-1,SAT,STL,0
10,18,7,7,5,SAT,STL,0
10,19,1,2,0,SAT,STL,0
10,20,2,-10,0,SAT,STL,0
10,21,3,-2,-2,SAT,STL,0
10,22,4,9,-1,SAT,STL,0
10,23,5,20,6,SAT,STL,0
10,24,6,10,0,SAT,STL,0
10,1,4,53,37,STL,BWI,0
10,2,5,9,6,STL,BWI,0
10,3,6,21,16,STL,BWI,0
10,4,7,24,6,STL,BWI,0
10,5,1,3,6,STL,BWI,0
10,6,2,6,-1,STL,BWI,0
10,7,3,21,9,STL,BWI,0
10,8,4,6,0,STL,BWI,0
10,9,5,11,10,STL,BWI,0
10,10,6,6,2,STL,BWI,0
10,11,7,-1,12,STL,BWI,0
10,12,1,1,1,STL,BWI,0
10,13,2,11,-1,STL,BWI,0
10,14,3,13,1,STL,BWI,0
10,15,4,43,26,STL,BWI,0
10,17,6,-3,0,STL,BWI,0
10,18,7,14,1,STL,BWI,0
10,19,1,-3,-1,STL,BWI,0
10,20,2,-14,2,STL,BWI,0
10,21,3,-12,-3,STL,BWI,0
10,22,4,24,8,STL,BWI,0
10,23,5,48,9,STL,BWI,0
10,24,6,29,10,STL,BWI,0
10,25,7,11,8,STL,BWI,0
10,26,1,28,8,STL,BWI,0
10,27,2,33,4,STL,BWI,0
10,28,3,47,28,STL,BWI,0
10,29,4,24,18,STL,BWI,0
10,1,4,1,1,CMH,STL,0
10,2,5,-2,0,CMH,STL,0
10,3,6,-12,0,CMH,STL,0
10,4,7,-1,1,CMH,STL,0
10,5,1,8,0,CMH,STL,0
10,6,2,0,0,CMH,STL,0
10,7,3,0,1,CMH,STL,0
10,8,4,3,0,CMH,STL,0
10,9,5,12,1,CMH,STL,0
10,10,6,7,0,CMH,STL,0
10,11,7,-2,1,CMH,STL,0
10,12,1,-6,1,CMH,STL,0
10,13,2,8,2,CMH,STL,0
10,14,3,-1,2,CMH,STL,0
10,15,4,-2,0,CMH,STL,0
10,17,6,-7,0,CMH,STL,0
10,18,7,1,1,CMH,STL,0
10,19,1,2,0,CMH,STL,0
10,20,2,12,0,CMH,STL,0
10,21,3,7,4,CMH,STL,0
10,22,4,8,1,CMH,STL,0
10,24,6,13,1,CMH,STL,0
10,25,7,-10,0,JAX,STL,0
10,26,1,-9,-1,JAX,STL,0
10,27,2,-13,-1,JAX,STL,0
10,28,3,29,36,JAX,STL,0
10,29,4,0,0,JAX,STL,0
10,30,5,-5,2,JAX,STL,0
10,31,6,-27,-1,JAX,STL,0
10,1,4,-13,-9,SNA,LGB,0
10,2,5,-7,-4,SNA,LGB,0
10,3,6,-10,-8,SNA,LGB,0
10,4,7,-1,4,SNA,LGB,0
10,5,1,7,6,SNA,LGB,0
10,6,2,27,30,SNA,LGB,0
10,7,3,34,24,SNA,LGB,0
10,8,4,3,0,SNA,LGB,0
10,9,5,11,12,SNA,LGB,0
10,10,6,-8,-6,SNA,LGB,0
10,11,7,-3,0,SNA,LGB,0
10,12,1,-4,1,SNA,LGB,0
10,13,2,16,20,SNA,LGB,0
10,15,4,-5,0,SNA,LGB,0
10,16,5,NA,NA,SNA,LGB,1
10,17,6,10,12,SNA,LGB,0
10,18,7,5,7,SNA,LGB,0
10,19,1,25,28,SNA,LGB,0
10,20,2,12,16,SNA,LGB,0
10,21,3,-4,-1,SNA,LGB,0
10,22,4,9,10,SNA,LGB,0
10,1,4,-15,5,STL,SNA,0
10,2,5,-23,3,STL,SNA,0
10,3,6,-26,0,STL,SNA,0
10,4,7,13,34,STL,SNA,0
10,5,1,19,13,STL,SNA,0
10,6,2,44,29,STL,SNA,0
10,7,3,29,28,STL,SNA,0
10,8,4,7,0,STL,SNA,0
10,9,5,10,4,STL,SNA,0
10,10,6,7,0,STL,SNA,0
10,11,7,10,7,STL,SNA,0
10,12,1,-5,6,STL,SNA,0
10,13,2,30,9,STL,SNA,0
10,15,4,2,1,STL,SNA,0
10,16,5,NA,92,STL,SNA,0
10,17,6,26,8,STL,SNA,0
10,18,7,10,7,STL,SNA,0
10,19,1,33,12,STL,SNA,0
10,20,2,23,4,STL,SNA,0
10,21,3,-2,0,STL,SNA,0
10,22,4,15,8,STL,SNA,0
10,24,6,25,5,STL,SNA,0
10,25,7,34,36,STL,SNA,0
10,26,1,7,3,STL,SNA,0
10,27,2,-6,0,STL,SNA,0
10,28,3,56,45,STL,SNA,0
10,29,4,7,1,STL,SNA,0
10,30,5,15,8,STL,SNA,0
10,31,6,5,3,STL,SNA,0
10,1,4,19,2,ONT,STL,0
10,2,5,17,0,ONT,STL,0
10,3,6,11,-1,ONT,STL,0
10,4,7,-4,-2,ONT,STL,0
10,5,1,11,2,ONT,STL,0
10,6,2,0,-2,ONT,STL,0
10,7,3,0,0,ONT,STL,0
10,8,4,-1,3,ONT,STL,0
10,9,5,-2,0,ONT,STL,0
10,10,6,2,0,ONT,STL,0
10,11,7,7,15,ONT,STL,0
10,12,1,2,6,ONT,STL,0
10,13,2,-9,-1,ONT,STL,0
10,14,3,3,0,ONT,STL,0
10,15,4,3,3,ONT,STL,0
10,16,5,49,41,ONT,STL,0
10,17,6,-10,-2,ONT,STL,0
10,18,7,-3,0,ONT,STL,0
10,19,1,4,0,ONT,STL,0
10,20,2,18,-1,ONT,STL,0
10,21,3,4,-1,ONT,STL,0
10,22,4,-7,0,ONT,STL,0
10,23,5,0,1,ONT,STL,0
10,24,6,-6,-3,ONT,STL,0
10,25,7,-10,4,ONT,STL,0
10,26,1,-1,2,ONT,STL,0
10,27,2,10,1,ONT,STL,0
10,28,3,-5,0,ONT,STL,0
10,29,4,-11,1,ONT,STL,0
10,30,5,-8,-1,ONT,STL,0
10,31,6,-18,-1,ONT,STL,0
10,1,4,5,1,PSP,ONT,0
10,2,5,3,0,PSP,ONT,0
10,3,6,2,-3,PSP,ONT,0
10,4,7,1,0,PSP,ONT,0
10,5,1,1,0,PSP,ONT,0
10,6,2,1,-2,PSP,ONT,0
10,7,3,0,0,PSP,ONT,0
10,8,4,4,1,PSP,ONT,0
10,9,5,1,-1,PSP,ONT,0
10,10,6,3,0,PSP,ONT,0
10,11,7,18,10,PSP,ONT,0
10,12,1,12,1,PSP,ONT,0
10,13,2,-5,-3,PSP,ONT,0
10,14,3,2,-2,PSP,ONT,0
10,15,4,6,-2,PSP,ONT,0
10,16,5,35,37,PSP,ONT,0
10,17,6,0,-5,PSP,ONT,0
10,18,7,3,2,PSP,ONT,0
10,19,1,0,1,PSP,ONT,0
10,20,2,1,0,PSP,ONT,0
10,21,3,-3,-1,PSP,ONT,0
10,22,4,-2,0,PSP,ONT,0
10,23,5,-2,-2,PSP,ONT,0
10,24,6,0,-1,PSP,ONT,0
10,25,7,10,3,PSP,ONT,0
10,26,1,-3,-2,PSP,ONT,0
10,27,2,-8,-1,PSP,ONT,0
10,28,3,-5,0,PSP,ONT,0
10,29,4,-2,0,PSP,ONT,0
10,30,5,-1,-1,PSP,ONT,0
10,31,6,NA,NA,PSP,ONT,1
10,1,4,41,25,STL,ORD,0
10,2,5,8,0,STL,ORD,0
10,3,6,8,6,STL,ORD,0
10,4,7,6,0,STL,ORD,0
10,5,1,18,10,STL,ORD,0
10,6,2,7,1,STL,ORD,0
10,7,3,11,1,STL,ORD,0
10,8,4,0,0,STL,ORD,0
10,9,5,5,7,STL,ORD,0
10,10,6,13,6,STL,ORD,0
10,11,7,8,0,STL,ORD,0
10,12,1,3,-1,STL,ORD,0
10,13,2,-7,0,STL,ORD,0
10,14,3,-1,0,STL,ORD,0
10,15,4,6,-1,STL,ORD,0
10,16,5,53,42,STL,ORD,0
10,17,6,1,1,STL,ORD,0
10,18,7,4,0,STL,ORD,0
10,19,1,4,0,STL,ORD,0
10,20,2,16,0,STL,ORD,0
10,21,3,7,14,STL,ORD,0
10,22,4,0,0,STL,ORD,0
10,23,5,-1,1,STL,ORD,0
10,25,7,1,0,STL,ORD,0
10,26,1,13,12,STL,ORD,0
10,27,2,4,5,STL,ORD,0
10,28,3,-1,1,STL,ORD,0
10,29,4,0,2,STL,ORD,0
10,30,5,-14,-2,STL,ORD,0
10,31,6,-9,2,STL,ORD,0
10,1,4,-2,-2,DEN,STL,0
10,2,5,3,0,DEN,STL,0
10,3,6,6,0,DEN,STL,0
10,4,7,5,2,DEN,STL,0
10,5,1,6,7,DEN,STL,0
10,6,2,-6,-1,DEN,STL,0
10,7,3,2,0,DEN,STL,0
10,8,4,17,22,DEN,STL,0
10,9,5,6,11,DEN,STL,0
10,10,6,13,32,DEN,STL,0
10,11,7,-15,0,DEN,STL,0
10,12,1,10,10,DEN,STL,0
10,13,2,-2,2,DEN,STL,0
10,14,3,-5,0,DEN,STL,0
10,15,4,6,4,DEN,STL,0
10,16,5,42,0,DEN,STL,0
10,17,6,6,-1,DEN,STL,0
10,18,7,-18,3,DEN,STL,0
10,19,1,10,0,DEN,STL,0
10,20,2,23,29,DEN,STL,0
10,21,3,14,6,DEN,STL,0
10,22,4,13,11,DEN,STL,0
10,23,5,6,0,DEN,STL,0
10,26,1,5,-1,MCI,STL,0
10,27,2,41,-2,MCI,STL,0
10,28,3,1,1,MCI,STL,0
10,29,4,9,-2,MCI,STL,0
10,30,5,4,-2,MCI,STL,0
10,31,6,5,0,MCI,STL,0
10,1,4,11,1,STL,JAX,0
10,2,5,-16,0,STL,JAX,0
10,3,6,-10,0,STL,JAX,0
10,4,7,4,0,STL,JAX,0
10,5,1,-5,-1,STL,JAX,0
10,6,2,-12,0,STL,JAX,0
10,7,3,-16,-1,STL,JAX,0
10,8,4,-10,0,STL,JAX,0
10,9,5,8,2,STL,JAX,0
10,10,6,4,0,STL,JAX,0
10,11,7,-6,-1,STL,JAX,0
10,12,1,25,7,STL,JAX,0
10,13,2,3,-1,STL,JAX,0
10,14,3,-3,0,STL,JAX,0
10,15,4,-10,-1,STL,JAX,0
10,16,5,48,34,STL,JAX,0
10,17,6,-6,-2,STL,JAX,0
10,18,7,2,-2,STL,JAX,0
10,19,1,6,1,STL,JAX,0
10,21,3,-10,6,STL,JAX,0
10,22,4,18,9,STL,JAX,0
10,23,5,-10,0,STL,JAX,0
10,26,1,43,18,STL,JAX,0
10,27,2,44,25,STL,JAX,0
10,28,3,21,14,STL,JAX,0
10,29,4,-2,-1,STL,JAX,0
10,30,5,44,7,STL,JAX,0
10,31,6,16,2,STL,JAX,0
10,1,4,3,-2,CMH,ORD,0
10,2,5,8,-2,CMH,ORD,0
10,3,6,-4,0,CMH,ORD,0
10,4,7,-6,0,CMH,ORD,0
10,5,1,4,-1,CMH,ORD,0
10,6,2,2,0,CMH,ORD,0
10,7,3,2,-3,CMH,ORD,0
10,8,4,2,-2,CMH,ORD,0
10,9,5,12,-1,CMH,ORD,0
10,10,6,4,0,CMH,ORD,0
10,11,7,-1,-1,CMH,ORD,0
10,12,1,6,-1,CMH,ORD,0
10,13,2,-3,0,CMH,ORD,0
10,14,3,0,0,CMH,ORD,0
10,15,4,0,-2,CMH,ORD,0
10,16,5,-4,0,CMH,ORD,0
10,17,6,-8,0,CMH,ORD,0
10,18,7,-7,0,CMH,ORD,0
10,19,1,8,0,CMH,ORD,0
10,20,2,21,0,CMH,ORD,0
10,22,4,20,12,CMH,ORD,0
10,23,5,0,0,CMH,ORD,0
10,24,6,12,-3,CMH,ORD,0
10,26,1,-1,0,CMH,ORD,0
10,27,2,-8,-1,CMH,ORD,0
10,28,3,2,1,CMH,ORD,0
10,29,4,8,0,CMH,ORD,0
10,30,5,5,0,CMH,ORD,0
10,31,6,0,-3,CMH,ORD,0
10,1,4,9,12,CMH,DCA,0
10,2,5,-1,-1,CMH,DCA,0
10,4,7,-1,0,CMH,DCA,0
10,5,1,-4,-2,CMH,DCA,0
10,6,2,6,-2,CMH,DCA,0
10,7,3,-5,-2,CMH,DCA,0
10,8,4,-5,-1,CMH,DCA,0
10,9,5,-2,3,CMH,DCA,0
10,11,7,-1,-1,CMH,DCA,0
10,12,1,-3,-1,CMH,DCA,0
10,13,2,-3,-3,CMH,DCA,0
10,14,3,5,0,CMH,DCA,0
10,15,4,12,-1,CMH,DCA,0
10,16,5,-3,-2,CMH,DCA,0
10,18,7,-1,-2,CMH,DCA,0
10,20,2,-5,-2,CMH,DCA,0
10,21,3,-2,0,CMH,DCA,0
10,22,4,-3,0,CMH,DCA,0
10,23,5,-2,1,CMH,DCA,0
10,25,7,2,-3,CMH,DCA,0
10,26,1,1,1,CMH,DCA,0
10,27,2,24,-1,CMH,DCA,0
10,28,3,-1,1,CMH,DCA,0
10,30,5,-6,-1,CMH,DCA,0
10,1,4,-7,-1,DEN,STL,0
10,2,5,-1,-2,DEN,STL,0
10,3,6,0,0,DEN,STL,0
10,4,7,-5,0,DEN,STL,0
10,5,1,-11,-1,DEN,STL,0
10,6,2,-13,-1,DEN,STL,0
10,7,3,-10,-1,DEN,STL,0
10,8,4,-9,1,DEN,STL,0
10,9,5,-15,-1,DEN,STL,0
10,10,6,-1,2,DEN,STL,0
10,11,7,-14,-2,DEN,STL,0
10,12,1,-6,0,DEN,STL,0
10,13,2,-10,-1,DEN,STL,0
10,14,3,12,-2,DEN,STL,0
10,15,4,-5,-1,DEN,STL,0
10,16,5,-1,-2,DEN,STL,0
10,17,6,-10,-2,DEN,STL,0
10,18,7,-13,-1,DEN,STL,0
10,20,2,-15,-1,DEN,STL,0
10,21,3,-4,0,DEN,STL,0
10,22,4,5,0,DEN,STL,0
10,24,6,-2,-2,DEN,STL,0
10,25,7,21,0,DEN,STL,0
10,26,1,10,-1,DEN,STL,0
10,27,2,-6,0,DEN,STL,0
10,29,4,2,-1,DEN,STL,0
10,30,5,5,-1,DEN,STL,0
10,31,6,-6,-1,DEN,STL,0
10,1,4,31,30,ORD,CMH,0
10,2,5,-5,0,ORD,CMH,0
10,4,7,4,0,ORD,CMH,0
10,5,1,8,5,ORD,CMH,0
10,6,2,17,7,ORD,CMH,0
10,7,3,-5,-1,ORD,CMH,0
10,8,4,8,1,ORD,CMH,0
10,9,5,6,3,ORD,CMH,0
10,11,7,4,-1,ORD,CMH,0
10,12,1,3,-1,ORD,CMH,0
10,13,2,3,0,ORD,CMH,0
10,14,3,-5,-1,ORD,CMH,0
10,15,4,10,12,ORD,CMH,0
10,16,5,8,11,ORD,CMH,0
10,18,7,-3,0,ORD,CMH,0
10,20,2,8,10,ORD,CMH,0
10,21,3,-5,0,ORD,CMH,0
10,22,4,-3,0,ORD,CMH,0
10,23,5,12,16,ORD,CMH,0
10,25,7,15,4,ORD,CMH,0
10,26,1,0,0,ORD,CMH,0
10,27,2,15,0,ORD,CMH,0
10,28,3,9,14,ORD,CMH,0
10,30,5,-5,2,ORD,CMH,0
10,1,4,43,6,STL,ORD,0
10,2,5,7,0,STL,ORD,0
10,4,7,9,2,STL,ORD,0
10,5,1,16,3,STL,ORD,0
10,6,2,29,11,STL,ORD,0
10,7,3,17,14,STL,ORD,0
10,8,4,-3,0,STL,ORD,0
10,9,5,3,1,STL,ORD,0
10,11,7,4,-2,STL,ORD,0
10,12,1,9,0,STL,ORD,0
10,13,2,11,-1,STL,ORD,0
10,14,3,5,4,STL,ORD,0
10,15,4,29,28,STL,ORD,0
10,16,5,-2,2,STL,ORD,0
